ratio 1,ratio 2,key,in_g_vs_s,p_value_g_vs_s,statistic_g_vs_s,in_h_vs_s,p_value_h_vs_s,statistic_h_vs_s,in_h_vs_g,p_value_h_vs_g,statistic_h_vs_g,presence_count
cr_mn,nd_y,cr_mn||nd_y,True,2.298812262745118e-12,0.0802730519761118,False,,,True,2.503782732451805e-40,0.0513440116604929,2
k_mn,nd_y,k_mn||nd_y,True,2.350562173746549e-12,0.0814997061028169,False,,,True,2.293196984282461e-37,0.0473925828782235,2
nd_y,co_ni,nd_y||co_ni,True,1.7881889782272396e-12,0.0817424589228151,False,,,True,4.982334714935007e-41,0.0528642759363335,2
nd_y,si_v,nd_y||si_v,True,4.002183736539234e-14,0.0937753762968799,False,,,True,4.4300541224782856e-39,0.0493542107345444,2
sc_mn,nd_y,sc_mn||nd_y,True,5.131333028085249e-14,0.0926411027858976,False,,,True,7.512893409355703e-40,0.050167480376291,2
nd_y,si_ni,nd_y||si_ni,True,1.327223095877742e-13,0.0900704602465962,False,,,True,2.150462936379734e-40,0.0516828209649784,2
y_mn,nd_y,y_mn||nd_y,True,1.6659378632470157e-13,0.0918155439888621,False,,,True,5.180674140664263e-41,0.0563670137432576,2
ti_mn,nd_y,ti_mn||nd_y,True,2.30227617013508e-13,0.0871854257136639,False,,,True,4.2263984445132433e-42,0.0533473649805264,2
cr_ca,nd_y,cr_ca||nd_y,True,2.3308864048581504e-13,0.0878284656743239,False,,,True,4.125864331375021e-40,0.051090872025263,2
cr_ti,nd_y,cr_ti||nd_y,True,2.503199839820702e-13,0.0884446489952507,False,,,True,5.607287997858409e-42,0.054412039930899,2
nd_y,co_si,nd_y||co_si,True,2.7444528150454576e-13,0.0866509533770652,False,,,True,1.2015472790867351e-39,0.0501725446544069,2
mn_ca,nd_y,mn_ca||nd_y,True,3.104196878137279e-13,0.0864470884310148,False,,,True,8.669193675880489e-40,0.0501577713162416,2
ti_ca,nd_y,ti_ca||nd_y,True,1.1495801872680333e-12,0.0830098829478948,False,,,True,7.929759321288476e-40,0.0510286992694985,2
nd_y,cr_y,nd_y||cr_y,True,4.74466595939385e-13,0.0872564659955099,False,,,True,4.586524313883728e-42,0.0575730138168558,2
na_mn,nd_y,na_mn||nd_y,True,5.77443213208791e-13,0.0863715313518849,False,,,True,1.0128771651988408e-51,0.0716380288373407,2
ti_ca,na_ca,ti_ca||na_ca,False,,,True,0.0003034005615874,0.0155678997533662,True,5.760344848816939e-29,0.0272511223695104,2
nd_y,cr_na,nd_y||cr_na,True,1.737749961168841e-12,0.0832010566132128,False,,,True,1.0394133973301565e-51,0.0719664019461841,2
nd_ni,sc_na,nd_ni||sc_na,False,,,True,0.0004605278317031,0.0186863731385882,True,1.1674603497827798e-29,0.0379748261603851,2
nd_y,cr_sc,nd_y||cr_sc,True,2.7039428191718673e-14,0.0942299057343097,False,,,True,2.0369075177865847e-41,0.0523851490931904,2
nd_y,sc_ni,nd_y||sc_ni,True,7.142473268169888e-13,0.0839728470502747,False,,,True,1.0146636779615718e-38,0.0495587878093554,2
sc_ti,nd_y,sc_ti||nd_y,True,9.742494639461277e-13,0.0832302164035451,False,,,True,6.408525630408091e-40,0.0510278299910291,2
ni_mn,nd_y,ni_mn||nd_y,True,1.0010703241767956e-12,0.0830788970090866,False,,,True,2.102876374822729e-42,0.054150388077877,2
si_ti,nd_y,si_ti||nd_y,True,1.1272152235511033e-12,0.082952283027368,False,,,True,1.0222886199985655e-40,0.0522413454528626,2
si_cu,nd_y,si_cu||nd_y,True,3.1818951567705553e-13,0.08742378843242,False,,,True,3.124490473394631e-38,0.0492438871709962,2
sc_mn,si_nd,sc_mn||si_nd,True,8.471502972798029e-12,0.0809640340490189,False,,,True,8.406216117615786e-27,0.0325277533900726,2
v_mn,nd_y,v_mn||nd_y,True,8.588925263886998e-12,0.0763152521504784,False,,,True,5.664711160305804e-41,0.0524337617654315,2
nd_y,sc_si,nd_y||sc_si,True,9.713091835534462e-12,0.0768970096680595,False,,,True,6.877821969070882e-39,0.0502747608709031,2
na_cu,nd_y,na_cu||nd_y,True,1.0626201778646053e-11,0.076253862406535,False,,,True,5.952621501306723e-40,0.051165575289198,2
y_ti,nd_y,y_ti||nd_y,True,1.0994162912104208e-11,0.0764924949164518,False,,,True,1.050400689433213e-38,0.0516043595015654,2
ca_cu,nd_y,ca_cu||nd_y,True,1.1432589511008995e-11,0.0779251036110006,False,,,True,8.417230448470856e-38,0.0516096844217451,2
y_cu,nd_y,y_cu||nd_y,True,1.1512166465783618e-11,0.078392845662028,False,,,True,1.029720459739766e-33,0.044637465991279,2
si_mn,si_nd,si_mn||si_nd,True,1.173805679481552e-11,0.0797726452443897,False,,,True,3.0626104327544153e-30,0.0375342757064805,2
na_ti,nd_y,na_ti||nd_y,True,1.2866540435079746e-11,0.0761820722790246,False,,,True,1.0749409396326017e-45,0.0619227285374761,2
ni_y,nd_y,ni_y||nd_y,True,2.3655475078618254e-12,0.0812282311780293,False,,,True,1.8583205551761502e-38,0.0503748040098596,2
nd_y,si_na,nd_y||si_na,True,1.3683977847237799e-11,0.0756175602619584,False,,,True,1.4836728218367824e-40,0.0530397575542022,2
k_ca,nd_y,k_ca||nd_y,True,1.4079554311206511e-11,0.0746242480507156,False,,,True,1.2453883211001806e-37,0.0474323651897462,2
k_ti,nd_y,k_ti||nd_y,True,1.4413907004300716e-11,0.0748018073277735,False,,,True,7.744589966570583e-38,0.0478752912230104,2
si_v,cr_si,si_v||cr_si,True,1.6291470533836927e-11,0.0412930019772328,True,3.061131747459574e-05,0.0153830419136306,False,,,2
na_ca,nd_y,na_ca||nd_y,True,1.897674492975972e-11,0.0754134274951078,False,,,True,2.893232235730223e-46,0.0642474018574151,2
si_nd,cr_si,si_nd||cr_si,True,2.1506080063251358e-11,0.0792623087109751,False,,,True,2.7187015921126605e-29,0.0368399077930287,2
si_mn,si_v,si_mn||si_v,True,2.3305825862618463e-11,0.0426269752306197,True,6.853207965510676e-05,0.0149167750545111,False,,,2
sc_cu,nd_y,sc_cu||nd_y,True,2.334930422480985e-11,0.0784036458797969,False,,,True,1.0511848910027074e-36,0.050676317697115,2
nd_ca,nd_y,nd_ca||nd_y,True,2.354289246439151e-11,0.0970784149782303,False,,,True,5.697110221018465e-33,0.0515823502005414,2
nd_y,k_ni,nd_y||k_ni,True,2.936244523643329e-11,0.0737273097138193,False,,,True,5.58186584301562e-36,0.0466482244171761,2
v_y,si_nd,v_y||si_nd,True,1.2870240787755526e-11,0.0808323671636571,False,,,True,8.938060652421694e-27,0.0336980632086656,2
co_ca,nd_y,co_ca||nd_y,True,2.4199742566487746e-12,0.080364627422834,False,,,True,1.0555237698889832e-39,0.0505080338313276,2
nd_y,sc_nd,nd_y||sc_nd,True,2.428670028512991e-12,0.1013901446184866,False,,,True,6.889656470464074e-36,0.0543549389936465,2
cr_y,sc_nd,cr_y||sc_nd,True,2.4646426280565998e-12,0.0748286658028227,False,,,True,2.2021199040244307e-30,0.0338217844323251,2
sc_ca,nd_y,sc_ca||nd_y,True,2.5373244937419826e-12,0.0797497027089715,False,,,True,5.60305057397173e-39,0.0492394871093518,2
nd_y,na_v,nd_y||na_v,True,2.93286445165072e-12,0.0814836550248724,False,,,True,5.190655348520314e-42,0.0553587588200817,2
co_cu,nd_y,co_cu||nd_y,True,3.0328956186758044e-12,0.0799234621948154,False,,,True,3.787561612295188e-39,0.0506696216809682,2
v_cu,nd_y,v_cu||nd_y,True,3.104408272135374e-12,0.0819066743402381,False,,,True,1.3890922329479986e-38,0.0498970932305033,2
ni_cu,nd_y,ni_cu||nd_y,True,3.497631581481404e-12,0.0798971097810313,False,,,True,3.7003569528650135e-40,0.0518161115920923,2
nd_y,co_v,nd_y||co_v,True,3.5204851823937746e-12,0.0789991483942638,False,,,True,1.0309891545767409e-39,0.0503013911479703,2
nd_y,co_na,nd_y||co_na,True,7.88471075794618e-12,0.0774336880106332,False,,,True,1.202382702599524e-42,0.0560727091147461,2
nd_y,co_y,nd_y||co_y,True,3.838641091487148e-12,0.0799240398468905,False,,,True,2.00677251336365e-36,0.0481904930981764,2
nd_y,cr_zn,nd_y||cr_zn,True,4.112503035858098e-12,0.081620743552993,False,,,True,4.363838024462447e-37,0.0476338718632614,2
cr_y,si_nd,cr_y||si_nd,True,4.301161157355347e-12,0.0827180404194868,False,,,True,2.5709490238942306e-35,0.0450399856646366,2
si_ca,nd_y,si_ca||nd_y,True,4.751634796074375e-12,0.0782736942611507,False,,,True,5.765506882072974e-41,0.0524975886455711,2
cr_cu,nd_y,cr_cu||nd_y,True,4.794011776207196e-12,0.0802791474779492,False,,,True,2.0578096482023848e-41,0.0564241693767776,2
nd_y,na_ni,nd_y||na_ni,True,6.174913659070579e-12,0.0781601969111859,False,,,True,1.7904360286240205e-45,0.0599701135883827,2
mn_cu,nd_y,mn_cu||nd_y,True,6.428107023955668e-12,0.0783237999343745,False,,,True,5.230410158456633e-43,0.0579822763445775,2
nd_y,cr_v,nd_y||cr_v,True,6.428879638843336e-12,0.0774227350581329,False,,,True,1.0436597778024235e-40,0.0524067103449426,2
nd_y,sc_k,nd_y||sc_k,True,6.782119216508712e-12,0.0765715228203885,False,,,True,3.3808270648649997e-38,0.0481033559780041,2
si_nd,cr_sc,si_nd||cr_sc,True,7.686482644227215e-12,0.080635728300852,False,,,True,1.6292075007989835e-27,0.033178918163867,2
ti_cu,nd_y,ti_cu||nd_y,True,3.6696788654314775e-12,0.0802869583400007,False,,,True,3.18627184620544e-39,0.0521942961081768,2
cr_ti,nd_na,cr_ti||nd_na,True,8.982432347453361e-09,0.0634947384899381,False,,,True,8.165041732137708e-38,0.0586153903148619,2
na_mn,si_ni,na_mn||si_ni,True,9.496496929893084e-09,0.0332892223143588,False,,,True,1.5973667361485518e-39,0.037236938063766,2
na_mn,nd_na,na_mn||nd_na,True,9.574359086417162e-09,0.0627121983848894,False,,,True,3.4452463154538593e-45,0.0738195003923413,2
cr_y,nd_zn,cr_y||nd_zn,True,9.760967862981244e-09,0.0624108860454342,False,,,True,6.119985758057557e-25,0.0329175374884781,2
zn_mn,nd_na,zn_mn||nd_na,True,1.003032948785011e-08,0.0627967394966489,False,,,True,2.0652034469706293e-35,0.0536853764823318,2
co_ca,si_mn,co_ca||si_mn,True,1.0227264926301453e-08,0.0295330435090098,True,0.0001139956400589,0.0138005103042723,False,,,2
ni_mn,cr_y,ni_mn||cr_y,True,1.0259646211533035e-08,0.0350909373548786,False,,,True,1.8238580122330184e-25,0.0223580945450633,2
nd_ni,cr_si,nd_ni||cr_si,True,1.0342846419343673e-08,0.0509415890795973,False,,,True,1.5083102878985798e-25,0.0292327198915284,2
sc_ni,cr_si,sc_ni||cr_si,True,1.050617055699128e-08,0.0302711416237685,True,9.98128180942514e-05,0.0132347591995805,False,,,2
nd_y,nd_v,nd_y||nd_v,True,5.511606210539285e-10,0.0826900941817945,False,,,True,5.210315386377649e-35,0.0581497114792956,2
na_mn,cr_sc,na_mn||cr_sc,True,1.1480997683837408e-08,0.0346919275939878,False,,,True,1.240255716472593e-37,0.0360324368589463,2
y_mn,co_nd,y_mn||co_nd,True,1.159996850370528e-08,0.0566997793962107,False,,,True,1.2493644239738435e-31,0.0415451903817358,2
cr_ca,nd_na,cr_ca||nd_na,True,1.1609659644470332e-08,0.0619145854593983,False,,,True,1.7375607974259135e-36,0.0557307188927407,2
ni_ti,si_v,ni_ti||si_v,True,1.1710751348021942e-08,0.0242293908933849,True,2.1453262181286093e-06,0.01721617189753,False,,,2
sc_mn,si_v,sc_mn||si_v,True,1.2030952084655884e-08,0.0334142660689553,True,2.1540205060283838e-06,0.0209121121122419,False,,,2
ni_y,nd_na,ni_y||nd_na,True,1.22312359734369e-08,0.0607475508663565,False,,,True,4.037478017429909e-39,0.0590973068919527,2
y_mn,co_cr,y_mn||co_cr,True,1.2283776442701693e-08,0.0390787001961419,False,,,True,5.907715481112025e-25,0.0240164794821252,2
si_cu,nd_na,si_cu||nd_na,True,1.3098218858964137e-08,0.0609659057801759,False,,,True,2.1551715697250395e-35,0.0542014460776795,2
cr_y,na_v,cr_y||na_v,True,1.3108357080595177e-08,0.0372771960079775,False,,,True,1.561440535297487e-28,0.0268830779895666,2
nd_na,co_si,nd_na||co_si,True,1.0864885982354646e-08,0.0617962011765902,False,,,True,1.3458782954752067e-36,0.0554602740599375,2
nd_na,sc_nd,nd_na||sc_nd,True,4.070808883451214e-09,0.0795691718401575,False,,,True,4.9476339127389315e-34,0.0591807639501715,2
na_ni,sc_nd,na_ni||sc_nd,True,4.3587328789174e-09,0.0516560816173302,False,,,True,1.0126575154200547e-27,0.0294432757451818,2
y_mn,na_v,y_mn||na_v,True,4.373210480759779e-09,0.0440322798665063,False,,,True,6.095531256487405e-25,0.0254109478006319,2
nd_ca,na_mn,nd_ca||na_mn,True,4.717615991618534e-09,0.057746283838618,False,,,True,7.591091982051794e-34,0.0421907464203869,2
si_mn,nd_ni,si_mn||nd_ni,True,4.736593872335362e-09,0.0531135428044065,False,,,True,1.0473619221995719e-26,0.0305371613498443,2
sc_y,sc_nd,sc_y||sc_nd,True,4.784840802657514e-09,0.053013856274153,False,,,True,1.934894781700542e-25,0.0282344141265544,2
sc_v,sc_nd,sc_v||sc_nd,True,5.041649786797115e-09,0.0536336353102285,True,2.6390250843994783e-05,0.024242749298007,False,,,2
sc_nd,co_sc,sc_nd||co_sc,True,5.043161583215864e-09,0.0507232467367895,True,0.0001563436018085,0.0181655507686253,False,,,2
si_y,si_nd,si_y||si_nd,True,5.7583550950979135e-09,0.059687377921346,False,,,True,5.487182539270717e-27,0.0338179114460204,2
si_mn,na_ni,si_mn||na_ni,True,8.948623001014357e-09,0.0319987173581522,False,,,True,3.641957153568733e-33,0.0266891152433596,2
y_mn,na_ni,y_mn||na_ni,True,6.239685794782153e-09,0.042053135233304,False,,,True,3.2931774569169826e-29,0.0298539452333487,2
cr_na,cr_si,cr_na||cr_si,True,6.319621656365463e-09,0.0356403771049245,False,,,True,6.255273774560924e-44,0.0422988053718623,2
na_ti,sc_nd,na_ti||sc_nd,True,6.6647633590290605e-09,0.0508040650907367,False,,,True,3.86782417863442e-29,0.0322284273012628,2
