ratio 1,ratio 2,key,in_g_vs_s,p_value_g_vs_s,statistic_g_vs_s,in_h_vs_s,p_value_h_vs_s,statistic_h_vs_s,in_h_vs_g,p_value_h_vs_g,statistic_h_vs_g,presence_count
v_cu,v_ti,v_cu||v_ti,False,,,True,0.0003473617055979,0.0126290115018581,False,,,1
cr_ca,k_v,cr_ca||k_v,False,,,True,0.0003482173015164,0.0158999819308478,False,,,1
v_ti,na_ni,v_ti||na_ni,False,,,True,0.0003491417851871,0.0118905518494327,False,,,1
na_y,cr_sc,na_y||cr_sc,False,,,True,0.000349360072113,0.0146025093944883,False,,,1
ti_cu,sc_ni,ti_cu||sc_ni,False,,,True,0.0003500811615777,0.0134213152535492,False,,,1
ca_cu,ni_ca,ca_cu||ni_ca,False,,,True,0.0003526077378476,0.0157368032379659,False,,,1
y_cu,si_na,y_cu||si_na,False,,,True,0.0003531321240634,0.0170237362527315,False,,,1
si_ca,co_sc,si_ca||co_sc,False,,,True,0.0003561742868901,0.0116606090490602,False,,,1
ba_ti,sc_v,ba_ti||sc_v,False,,,True,0.0003578224731809,0.0173619754902479,False,,,1
y_ca,sc_na,y_ca||sc_na,False,,,True,0.0003596853969221,0.0171850443474163,True,2.419574943971094e-28,0.0308530949259138,2
sc_cu,ni_ca,sc_cu||ni_ca,False,,,True,0.0003601350131315,0.0153041429227376,False,,,1
sc_v,k_nd,sc_v||k_nd,False,,,True,0.0003608429128719,0.0194237688381879,False,,,1
k_ba,sc_na,k_ba||sc_na,False,,,True,0.0003617556652066,0.0210270615108233,False,,,1
v_ca,si_zn,v_ca||si_zn,False,,,True,0.0003631773430297,0.0145118700910988,False,,,1
cr_v,co_si,cr_v||co_si,False,,,True,0.0003644960200687,0.0108747131102784,False,,,1
zn_ca,sc_na,zn_ca||sc_na,False,,,True,0.0003662122359591,0.016320784795478,False,,,1
na_ca,sc_ba,na_ca||sc_ba,False,,,True,0.000368059853623,0.0186790428975503,False,,,1
y_cu,si_v,y_cu||si_v,False,,,True,0.0003708531092044,0.0160668409190317,False,,,1
zn_ni,co_sc,zn_ni||co_sc,False,,,True,0.0003713009306293,0.0137081668422971,False,,,1
si_cu,ni_mn,si_cu||ni_mn,False,,,True,0.0003713049087844,0.0116176415545748,False,,,1
si_cu,ti_mn,si_cu||ti_mn,False,,,True,0.0003714384989953,0.0118892913747633,False,,,1
na_zn,co_si,na_zn||co_si,False,,,True,0.0003727790560966,0.0159265564937833,False,,,1
ti_mn,si_na,ti_mn||si_na,False,,,True,0.0003742771645238,0.0126255906495998,False,,,1
sc_cu,na_ni,sc_cu||na_ni,False,,,True,0.0003751343230216,0.0156732793713674,False,,,1
zn_ca,v_ca,zn_ca||v_ca,False,,,True,0.0003751564164444,0.0142842705452074,False,,,1
si_na,k_na,si_na||k_na,False,,,True,0.0003753056646624,0.0190224365807523,False,,,1
zn_mn,v_ti,zn_mn||v_ti,False,,,True,0.0003783977377855,0.0135372090175953,False,,,1
ni_y,co_sc,ni_y||co_sc,False,,,True,0.0003800446283899,0.013292925648653,False,,,1
sc_mn,k_na,sc_mn||k_na,False,,,True,0.0003803783997563,0.0175633029784119,False,,,1
k_ni,cr_sc,k_ni||cr_sc,False,,,True,0.0003816655067525,0.0125960563066985,False,,,1
ni_ca,co_k,ni_ca||co_k,False,,,True,0.000382644477417,0.0139023401340843,False,,,1
sc_mn,co_k,sc_mn||co_k,False,,,True,0.0003851479570888,0.0140875521780286,False,,,1
na_ca,sc_ca,na_ca||sc_ca,False,,,True,0.0003861840890593,0.0150289208309669,True,2.3653511860048842e-27,0.0258196801820135,2
na_zn,cr_sc,na_zn||cr_sc,False,,,True,0.0003881259091156,0.0161481040365492,False,,,1
v_zn,cr_sc,v_zn||cr_sc,False,,,True,0.0003903890646947,0.0157556961642087,False,,,1
v_ca,ba_ti,v_ca||ba_ti,False,,,True,0.000390596871619,0.0165553132647688,False,,,1
co_ca,co_cr,co_ca||co_cr,False,,,True,0.0003921206908488,0.0112847386582379,False,,,1
si_cu,zn_mn,si_cu||zn_mn,False,,,True,0.0003926652227834,0.014431544928223,False,,,1
ni_ca,co_ti,ni_ca||co_ti,False,,,True,0.0003928706257621,0.0096366398964647,False,,,1
sc_v,k_ba,sc_v||k_ba,False,,,True,0.0003934018442022,0.0206176085446904,False,,,1
ti_ca,co_ti,ti_ca||co_ti,False,,,True,0.000396665065443,0.0073545720339925,False,,,1
cr_ca,cr_k,cr_ca||cr_k,False,,,True,0.0003972042208486,0.0102403664525086,False,,,1
si_cu,cr_mn,si_cu||cr_mn,False,,,True,0.0003976871974866,0.0113506114730647,False,,,1
co_ti,cr_k,co_ti||cr_k,False,,,True,0.0003996133267686,0.0099787026472907,False,,,1
si_ni,k_na,si_ni||k_na,False,,,True,0.0004012332084276,0.0167869100848808,False,,,1
sc_mn,na_y,sc_mn||na_y,False,,,True,0.0004021046250437,0.0150073694771846,False,,,1
sc_mn,k_v,sc_mn||k_v,False,,,True,0.0004043587530384,0.0162767029150275,False,,,1
v_ti,cr_ni,v_ti||cr_ni,False,,,True,0.0004054411216179,0.0101830620068971,False,,,1
sc_na,cr_nd,sc_na||cr_nd,False,,,True,0.0004071300389435,0.0179266749737273,False,,,1
sc_cu,sc_ni,sc_cu||sc_ni,False,,,True,0.0004075720020526,0.0162903206210022,False,,,1
mn_ca,k_v,mn_ca||k_v,False,,,True,0.000408759959647,0.0156842440961875,False,,,1
ti_mn,sc_ni,ti_mn||sc_ni,False,,,True,0.0004109797748407,0.0097474017978431,False,,,1
ba_ni,sc_v,ba_ni||sc_v,False,,,True,0.0004117254472586,0.0159387837012611,False,,,1
na_ca,cr_zn,na_ca||cr_zn,False,,,True,0.0004119647218915,0.0156689277628153,False,,,1
na_ca,si_ti,na_ca||si_ti,False,,,True,0.0004130975022783,0.0147889200476486,True,2.1833710314226433e-30,0.0286679482525609,2
sc_y,sc_na,sc_y||sc_na,False,,,True,0.0004140209521316,0.0171122344301252,True,1.4252228138604275e-26,0.0296632566857175,2
si_cu,cr_zn,si_cu||cr_zn,False,,,True,0.0004158296743565,0.013640630596327,False,,,1
co_cu,co_ca,co_cu||co_ca,False,,,True,0.0004164742700152,0.0114196775448764,False,,,1
mn_ca,co_ti,mn_ca||co_ti,False,,,True,0.0004224923990868,0.0095213505806217,False,,,1
ni_ca,na_y,ni_ca||na_y,False,,,True,0.0004240117446938,0.0141060196211468,False,,,1
v_cu,na_ca,v_cu||na_ca,False,,,True,0.0004260006350896,0.0155097157255569,True,1.3907202238712625e-25,0.0256164477931295,2
v_ti,co_v,v_ti||co_v,False,,,True,0.0004272265282322,0.0104906798463642,False,,,1
ca_cu,k_ni,ca_cu||k_ni,False,,,True,0.0004283550760457,0.016036791637601,False,,,1
si_zn,sc_v,si_zn||sc_v,False,,,True,0.0004309752805604,0.0157124458172583,False,,,1
sc_mn,cr_k,sc_mn||cr_k,False,,,True,0.0004311392822544,0.0116400711456457,False,,,1
v_y,sc_ni,v_y||sc_ni,False,,,True,0.0004323991276702,0.0139057846712593,False,,,1
k_y,sc_v,k_y||sc_v,False,,,True,0.0004331784380751,0.0176052151439698,False,,,1
sc_ba,co_sc,sc_ba||co_sc,False,,,True,0.0004342503803306,0.0166737502661933,False,,,1
na_y,co_si,na_y||co_si,False,,,True,0.0004343642219282,0.013875461251647,False,,,1
v_ca,k_y,v_ca||k_y,False,,,True,0.0004354112250877,0.0169849338955222,False,,,1
sc_mn,cr_v,sc_mn||cr_v,False,,,True,0.0004360988545247,0.0120629639995942,False,,,1
ca_cu,mn_ca,ca_cu||mn_ca,False,,,True,0.0004394351925119,0.0150361151203605,False,,,1
ca_cu,co_ni,ca_cu||co_ni,False,,,True,0.0004473178650728,0.013714932865477,False,,,1
na_ca,k_ti,na_ca||k_ti,False,,,True,0.0004491053784895,0.0147021833153218,True,4.91600543280957e-26,0.0245664431283492,2
co_ni,co_si,co_ni||co_si,False,,,True,0.0004497338088058,0.0080791384608869,False,,,1
na_ca,co_v,na_ca||co_v,False,,,True,0.0004497873490854,0.0143934843832466,True,1.2660470375620944e-27,0.0255946494842626,2
ni_ca,k_v,ni_ca||k_v,False,,,True,0.0004508806706686,0.0159532680441036,False,,,1
sc_cu,cr_ca,sc_cu||cr_ca,False,,,True,0.0004511207703898,0.0142735032853328,False,,,1
na_y,sc_ba,na_y||sc_ba,False,,,True,0.0004522137124089,0.0176092129510699,False,,,1
ca_cu,v_mn,ca_cu||v_mn,False,,,True,0.0004534393219568,0.014451257906718,False,,,1
ca_cu,co_v,ca_cu||co_v,False,,,True,0.0004541050488566,0.0138038074184205,False,,,1
na_y,co_k,na_y||co_k,False,,,True,0.0004548273548464,0.0153076564655776,False,,,1
na_ca,ni_y,na_ca||ni_y,False,,,True,0.000455291404081,0.0154637216598853,True,1.0217392494880409e-28,0.0286518518739744,2
co_v,cr_sc,co_v||cr_sc,False,,,True,0.0004556878671912,0.0083136247733693,False,,,1
sc_na,co_na,sc_na||co_na,False,,,True,0.0004564296162663,0.0170267536943144,True,7.189072853489113e-28,0.0315547434978627,2
co_cu,v_ti,co_cu||v_ti,False,,,True,0.0004569564413689,0.0110187301114154,False,,,1
cr_sc,co_cr,cr_sc||co_cr,False,,,True,0.0004575790519507,0.0090602564897484,False,,,1
k_mn,v_ti,k_mn||v_ti,False,,,True,0.0004583942228181,0.0125416548997585,False,,,1
na_y,v_zn,na_y||v_zn,False,,,True,0.0004586481105164,0.0166981291348571,False,,,1
nd_ni,sc_na,nd_ni||sc_na,False,,,True,0.0004605278317031,0.0186863731385882,True,1.1674603497827798e-29,0.0379748261603851,2
ti_cu,cr_sc,ti_cu||cr_sc,False,,,True,0.0004614096487462,0.0117947887211895,False,,,1
co_cu,na_ca,co_cu||na_ca,False,,,True,0.0004641931969209,0.0151078994435244,True,8.507709913354724e-27,0.0263643024070492,2
mn_ca,k_na,mn_ca||k_na,False,,,True,0.0004676888325631,0.0165075738234942,False,,,1
sc_ni,k_v,sc_ni||k_v,False,,,True,0.000468436324091,0.0167062801690258,False,,,1
ti_cu,si_cu,ti_cu||si_cu,False,,,True,0.0004695382039046,0.0149888670534056,False,,,1
na_ca,ti_mn,na_ca||ti_mn,False,,,True,0.0004700389845514,0.014348476961451,True,5.101810390437122e-31,0.0291707373331924,2
v_ti,k_ni,v_ti||k_ni,False,,,True,0.0004725227972017,0.0135502867315484,False,,,1
v_ca,k_nd,v_ca||k_nd,False,,,True,0.0004728742433655,0.0183590444584133,False,,,1
si_cu,si_ti,si_cu||si_ti,False,,,True,0.0004748728186384,0.0113608877520823,False,,,1
si_zn,sc_na,si_zn||sc_na,False,,,True,0.0004749644664117,0.0158094359862271,False,,,1
si_na,co_cr,si_na||co_cr,False,,,True,0.0004749884568045,0.0121556721901436,False,,,1
sc_si,co_sc,sc_si||co_sc,False,,,True,0.0004785614059898,0.0131579078186688,False,,,1
co_ca,sc_ba,co_ca||sc_ba,False,,,True,0.0004793225001848,0.0159453710228528,False,,,1
v_ti,k_v,v_ti||k_v,False,,,True,0.0004802558971147,0.0173279698938219,False,,,1
sc_cu,ba_y,sc_cu||ba_y,False,,,True,0.0004813310853598,0.0157327283034201,False,,,1
co_cu,co_sc,co_cu||co_sc,False,,,True,0.0004813736138525,0.0112419715633646,False,,,1
ca_cu,ti_ca,ca_cu||ti_ca,False,,,True,0.0004822592334108,0.0139217467651105,False,,,1
co_v,si_na,co_v||si_na,False,,,True,0.0004827881099578,0.0120061471007971,False,,,1
si_v,si_ba,si_v||si_ba,False,,,True,0.0004841317889578,0.0137978953346201,False,,,1
v_y,k_na,v_y||k_na,False,,,True,0.0004848817300293,0.017287544190078,False,,,1
mn_ca,co_k,mn_ca||co_k,False,,,True,0.0004850733106751,0.0130263224591021,False,,,1
mn_ca,cr_k,mn_ca||cr_k,False,,,True,0.0004865377709967,0.0106579423722452,False,,,1
cr_cu,co_ca,cr_cu||co_ca,False,,,True,0.0004880912925056,0.0126019232022114,False,,,1
ca_cu,co_y,ca_cu||co_y,False,,,True,0.000488758124834,0.0156752673529088,False,,,1
si_cu,co_mn,si_cu||co_mn,False,,,True,0.0004905537118646,0.0115682797080114,False,,,1
k_v,cr_si,k_v||cr_si,False,,,True,0.000491542555343,0.0155707550078415,False,,,1
k_cu,co_sc,k_cu||co_sc,False,,,True,0.0004921150289992,0.0176331070432878,False,,,1
ba_ca,co_sc,ba_ca||co_sc,False,,,True,0.0004926075805479,0.0163118810873577,False,,,1
ca_cu,si_mn,ca_cu||si_mn,False,,,True,0.0004939579632972,0.0140779479394125,False,,,1
sc_cu,sc_mn,sc_cu||sc_mn,False,,,True,0.0004948189593077,0.0154427995331007,False,,,1
si_ni,k_ni,si_ni||k_ni,False,,,True,0.0004969182349841,0.0117449381434282,False,,,1
ca_cu,si_ti,ca_cu||si_ti,False,,,True,0.0004977046714277,0.0136486380094595,False,,,1
sc_na,cr_na,sc_na||cr_na,False,,,True,0.0004982280972662,0.0187559642318173,True,1.4620375333221436e-38,0.0499284202055021,2
v_ca,cr_nd,v_ca||cr_nd,False,,,True,0.0004992547194805,0.0157810365666192,False,,,1
na_ca,ni_mn,na_ca||ni_mn,False,,,True,0.0004993658313517,0.0143732684145214,True,7.546803344506935e-32,0.0302554405335234,2
cr_ca,cr_v,cr_ca||cr_v,False,,,True,0.0005011951540097,0.0105015420104483,False,,,1
si_y,sc_na,si_y||sc_na,False,,,True,0.0005039700259621,0.0149406796237424,False,,,1
cr_ca,k_na,cr_ca||k_na,False,,,True,0.0005043403599217,0.0161999263916413,False,,,1
si_ba,co_sc,si_ba||co_sc,False,,,True,0.0005054228956853,0.0139255930838034,False,,,1
k_ti,si_na,k_ti||si_na,False,,,True,0.0005061957436374,0.0124454199497327,False,,,1
si_cu,k_mn,si_cu||k_mn,False,,,True,0.000506597515627,0.0130075692408967,False,,,1
si_na,cr_si,si_na||cr_si,False,,,True,0.0005074470216413,0.0126092628347191,True,2.531914256293016e-25,0.0210653854024539,2
sc_ni,cr_v,sc_ni||cr_v,False,,,True,0.0005080045598526,0.0119662919580317,False,,,1
ca_cu,si_ba,ca_cu||si_ba,False,,,True,0.00051520989484,0.0155391940770117,False,,,1
si_ca,v_ti,si_ca||v_ti,False,,,True,0.0005170353441373,0.0103481453766873,False,,,1
ti_mn,cr_sc,ti_mn||cr_sc,False,,,True,0.0005171525275012,0.0087428178859546,False,,,1
sc_mn,na_ni,sc_mn||na_ni,False,,,True,0.0005200398457663,0.0117523135914793,False,,,1
ca_cu,ni_ti,ca_cu||ni_ti,False,,,True,0.0005225712071594,0.013751511384271,False,,,1
v_mn,si_na,v_mn||si_na,False,,,True,0.0005230460956479,0.0130573489993291,False,,,1
zn_cu,si_na,zn_cu||si_na,False,,,True,0.000524891029607,0.0163451623057251,False,,,1
v_ti,co_zn,v_ti||co_zn,False,,,True,0.0005258538494392,0.0132739812646822,False,,,1
na_y,k_na,na_y||k_na,False,,,True,0.0005267479576765,0.0180484390720432,False,,,1
sc_ti,v_ni,sc_ti||v_ni,False,,,True,0.0005276374707577,0.0075101139917588,False,,,1
na_ca,co_cr,na_ca||co_cr,False,,,True,0.0005277348597976,0.0141466517988883,True,1.1570992117774459e-32,0.0309950041774359,2
co_cu,si_na,co_cu||si_na,False,,,True,0.0005279922190068,0.0127484245037554,False,,,1
na_mn,co_sc,na_mn||co_sc,False,,,True,0.0005290021365547,0.0141589671598269,True,1.9847023191986525e-36,0.0355444955665321,2
ca_cu,ba_ca,ca_cu||ba_ca,False,,,True,0.0005292400026847,0.0176586763113608,False,,,1
ti_cu,k_na,ti_cu||k_na,False,,,True,0.0005296735202139,0.0176138298345575,False,,,1
cr_cu,v_ti,cr_cu||v_ti,False,,,True,0.0005347902164433,0.0122748159069396,False,,,1
v_cu,si_na,v_cu||si_na,False,,,True,0.0005387013544255,0.0131543900509667,False,,,1
k_cu,v_ti,k_cu||v_ti,False,,,True,0.0005421806316979,0.0169674787583467,False,,,1
ba_ti,sc_na,ba_ti||sc_na,False,,,True,0.0005421877956713,0.0169692581971628,False,,,1
ti_ca,sc_mn,ti_ca||sc_mn,False,,,True,0.0005428000286774,0.0096227797613647,False,,,1
ti_cu,si_ni,ti_cu||si_ni,False,,,True,0.0005432996032958,0.0111030218576185,False,,,1
zn_cu,na_ca,zn_cu||na_ca,False,,,True,0.0005440924379914,0.0173107664268686,False,,,1
si_cu,cr_na,si_cu||cr_na,False,,,True,0.0005441218002649,0.0138272448339286,True,1.3463615244122846e-35,0.0341344025645894,2
nd_ni,sc_v,nd_ni||sc_v,False,,,True,0.0005446679647073,0.0174116425394732,False,,,1
k_cu,co_si,k_cu||co_si,False,,,True,0.000545879658554,0.0159353593886628,False,,,1
mn_cu,co_sc,mn_cu||co_sc,False,,,True,0.0005467600575616,0.0122009248724852,False,,,1
mn_ca,sc_ti,mn_ca||sc_ti,False,,,True,0.0005468188692082,0.0088312313676556,False,,,1
cr_mn,cr_sc,cr_mn||cr_sc,False,,,True,0.0005475489555293,0.007628081719717,False,,,1
co_y,co_sc,co_y||co_sc,False,,,True,0.0005498973612799,0.0139302165727802,False,,,1
ni_mn,si_na,ni_mn||si_na,False,,,True,0.0005513414517783,0.0117974334112341,False,,,1
sc_v,cr_nd,sc_v||cr_nd,False,,,True,0.0005523684598421,0.0161357399847172,False,,,1
si_cu,ba_ca,si_cu||ba_ca,False,,,True,0.0005528829044941,0.0163198048587389,False,,,1
mn_ca,v_zn,mn_ca||v_zn,False,,,True,0.0005531917606146,0.014624933900935,False,,,1
ca_cu,sc_cu,ca_cu||sc_cu,False,,,True,0.0005547568073939,0.0183635934737496,False,,,1
si_cu,k_ti,si_cu||k_ti,False,,,True,0.0005554824409381,0.0114989667405368,False,,,1
si_cu,sc_ca,si_cu||sc_ca,False,,,True,0.0005568836139073,0.0109802120685294,False,,,1
sc_cu,v_ni,sc_cu||v_ni,False,,,True,0.0005572760839663,0.0138874138734947,False,,,1
si_cu,sc_ba,si_cu||sc_ba,False,,,True,0.0005585393707483,0.0161769723248334,False,,,1
co_ca,zn_ni,co_ca||zn_ni,False,,,True,0.0005589893422653,0.012100828643324,False,,,1
k_y,sc_na,k_y||sc_na,False,,,True,0.0005595241384127,0.0174020755797881,False,,,1
mn_cu,na_ca,mn_cu||na_ca,False,,,True,0.0005631637945811,0.0150623983404874,True,8.199963957889003e-35,0.0359042459378345,2
sc_ni,na_zn,sc_ni||na_zn,False,,,True,0.0005666789342713,0.0153975818597448,False,,,1
na_ca,v_mn,na_ca||v_mn,False,,,True,0.0005671547058801,0.0146912628665849,True,2.6528296038652525e-29,0.0290049758045658,2
sc_mn,sc_ti,sc_mn||sc_ti,False,,,True,0.0005671876971605,0.0104744290005634,False,,,1
sc_cu,k_v,sc_cu||k_v,False,,,True,0.0005696132391885,0.0177653049211594,False,,,1
sc_cu,co_ti,sc_cu||co_ti,False,,,True,0.0005704864406779,0.013916126862751,False,,,1
na_ti,k_v,na_ti||k_v,False,,,True,0.0005712300169339,0.0160877884677686,False,,,1
zn_ti,co_sc,zn_ti||co_sc,False,,,True,0.0005712771572827,0.0120220767516652,False,,,1
na_ca,cr_ni,na_ca||cr_ni,False,,,True,0.0005717272179205,0.0140438235401014,True,2.434671020779963e-31,0.0297187311869974,2
co_ca,ni_y,co_ca||ni_y,False,,,True,0.0005757291609414,0.0120778875566338,False,,,1
sc_zn,co_sc,sc_zn||co_sc,False,,,True,0.0005792336601732,0.0120067258738696,False,,,1
ni_ca,k_na,ni_ca||k_na,False,,,True,0.0005798926470985,0.016251156808335,False,,,1
co_zn,cr_sc,co_zn||cr_sc,False,,,True,0.0005821329748613,0.0127077602540652,False,,,1
k_na,cr_si,k_na||cr_si,False,,,True,0.0005832060523509,0.0161330119168166,True,9.505463459881794e-28,0.0307580672482393,2
zn_ni,si_na,zn_ni||si_na,False,,,True,0.0005856399701778,0.0132517624875209,False,,,1
si_mn,k_v,si_mn||k_v,False,,,True,0.000586204023702,0.0150508209631627,False,,,1
sc_mn,co_zn,sc_mn||co_zn,False,,,True,0.0005888416607716,0.0132728105664083,False,,,1
sc_cu,na_zn,sc_cu||na_zn,False,,,True,0.0005913546363359,0.0173797036694864,False,,,1
na_ca,k_na,na_ca||k_na,False,,,True,0.0005913986753782,0.0200876844225148,True,3.3836509758949466e-29,0.0398993935176589,2
na_ni,cr_sc,na_ni||cr_sc,False,,,True,0.0005943001720752,0.010338998393024,True,2.2134379257262854e-26,0.0189528664014874,2
ba_ni,sc_na,ba_ni||sc_na,False,,,True,0.0005951484444504,0.0157719186636641,False,,,1
cr_ni,si_na,cr_ni||si_na,False,,,True,0.0005956559887807,0.0114587611608337,False,,,1
v_ti,na_zn,v_ti||na_zn,False,,,True,0.0005961016542045,0.0153529429655673,False,,,1
sc_cu,ba_ca,sc_cu||ba_ca,False,,,True,0.0005961726355124,0.0173258718179116,False,,,1
sc_ba,si_na,sc_ba||si_na,False,,,True,0.0005987487237748,0.0159808902196465,False,,,1
co_ca,co_y,co_ca||co_y,False,,,True,0.000599120092993,0.0133744148797182,False,,,1
zn_mn,sc_ni,zn_mn||sc_ni,False,,,True,0.0006000656490082,0.0126707471272025,False,,,1
sc_ti,cr_k,sc_ti||cr_k,False,,,True,0.0006006309856368,0.0092979514153382,False,,,1
v_ti,co_cr,v_ti||co_cr,False,,,True,0.0006019047392289,0.0097192105619899,False,,,1
v_ti,cr_v,v_ti||cr_v,False,,,True,0.0006046259651865,0.0127689962999253,False,,,1
sc_ni,v_zn,sc_ni||v_zn,False,,,True,0.0006074553490835,0.01512488312396,False,,,1
na_ti,co_k,na_ti||co_k,False,,,True,0.000608175597528,0.0142191114428107,False,,,1
v_cu,si_cu,v_cu||si_cu,False,,,True,0.000610427615959,0.0133625148391116,False,,,1
cr_ni,cr_sc,cr_ni||cr_sc,False,,,True,0.0006117695678115,0.0079945309042058,False,,,1
y_cu,co_ca,y_cu||co_ca,False,,,True,0.0006125233681192,0.0149490444003598,False,,,1
ba_y,k_na,ba_y||k_na,False,,,True,0.0006128057206899,0.0166953839708463,False,,,1
mn_ca,sc_mn,mn_ca||sc_mn,False,,,True,0.0006144371880299,0.0113973585119611,False,,,1
v_ti,v_zn,v_ti||v_zn,False,,,True,0.0006146911011412,0.0156718362421021,False,,,1
sc_cu,mn_ca,sc_cu||mn_ca,False,,,True,0.0006167123787549,0.014023873890935,False,,,1
si_mn,k_na,si_mn||k_na,False,,,True,0.0006199090214957,0.0159795340898778,True,7.526592320104878e-28,0.0308168677113011,2
mn_ca,na_y,mn_ca||na_y,False,,,True,0.0006200912208927,0.0133903679379603,False,,,1
sc_v,na_ba,sc_v||na_ba,False,,,True,0.0006202627602392,0.0169570713711625,False,,,1
si_ni,v_zn,si_ni||v_zn,False,,,True,0.0006206687614972,0.0142976476152177,False,,,1
ca_cu,k_ba,ca_cu||k_ba,False,,,True,0.0006211608756056,0.0191011031918583,False,,,1
mn_ca,na_zn,mn_ca||na_zn,False,,,True,0.0006217351752566,0.0148191796160529,False,,,1
k_cu,na_y,k_cu||na_y,False,,,True,0.0006224125226556,0.01700730438255,False,,,1
cr_si,co_k,cr_si||co_k,False,,,True,0.0006241687496666,0.0127965750603905,False,,,1
ba_v,sc_v,ba_v||sc_v,False,,,True,0.0006250202460055,0.0162444754259567,False,,,1
cr_ca,v_zn,cr_ca||v_zn,False,,,True,0.0006302098244469,0.0142432253470844,False,,,1
si_na,sc_si,si_na||sc_si,False,,,True,0.0006317506531713,0.0127184357377558,False,,,1
v_ca,nd_ni,v_ca||nd_ni,False,,,True,0.0006320788910875,0.0160956132503507,False,,,1
ca_cu,cr_ti,ca_cu||cr_ti,False,,,True,0.0006383099963703,0.0129720566332898,False,,,1
nd_ca,k_na,nd_ca||k_na,False,,,True,0.0006389909175726,0.0185271629938486,False,,,1
v_y,na_zn,v_y||na_zn,False,,,True,0.0006423995165223,0.0159118781804536,False,,,1
mn_cu,cr_na,mn_cu||cr_na,False,,,False,,,True,1.0223455695554797e-44,0.0452425868389053,1
cr_na,co_cr,cr_na||co_cr,False,,,False,,,True,3.5959618994115555e-43,0.0404549169413282,1
ni_mn,cr_na,ni_mn||cr_na,False,,,False,,,True,6.762630326340148e-43,0.0400589714891603,1
nd_ba,cr_na,nd_ba||cr_na,False,,,False,,,True,8.848274615128573e-43,0.0532951996271595,1
cr_ni,cr_na,cr_ni||cr_na,False,,,False,,,True,1.2122298888586299e-42,0.0401006533394131,1
co_mn,cr_na,co_mn||cr_na,False,,,False,,,True,1.644092138068574e-42,0.0400991184005158,1
ti_ca,cr_na,ti_ca||cr_na,False,,,False,,,True,1.8137748039360258e-42,0.0380668090987087,1
co_ni,cr_na,co_ni||cr_na,False,,,False,,,True,1.9328258732463678e-42,0.0380053667370336,1
cr_cu,na_mn,cr_cu||na_mn,False,,,False,,,True,2.211752466545588e-42,0.044208330964935,1
si_ca,cr_na,si_ca||cr_na,False,,,False,,,True,2.4469131971585402e-42,0.0398776516449474,1
si_ti,cr_na,si_ti||cr_na,False,,,False,,,True,4.7064834330733175e-42,0.0385843696500274,1
cr_mn,cr_na,cr_mn||cr_na,False,,,False,,,True,6.47281333409138e-42,0.0375012035396783,1
cr_cu,cr_na,cr_cu||cr_na,False,,,False,,,True,6.610417593377867e-42,0.0437515379182807,1
mn_cu,na_mn,mn_cu||na_mn,False,,,False,,,True,1.2145973446008e-41,0.0437691336126157,1
sc_ti,cr_na,sc_ti||cr_na,False,,,False,,,True,1.5196047493733108e-41,0.0375220388478291,1
ni_ti,cr_na,ni_ti||cr_na,False,,,False,,,True,1.6113084617173803e-41,0.0378541299284609,1
co_ti,cr_na,co_ti||cr_na,False,,,False,,,True,2.323911742341721e-41,0.0374863687365359,1
na_mn,co_cr,na_mn||co_cr,False,,,False,,,True,4.825708778133818e-41,0.0399752285089147,1
na_ni,cr_na,na_ni||cr_na,False,,,False,,,True,6.991484033026224e-41,0.0459174760300415,1
v_ni,cr_na,v_ni||cr_na,False,,,False,,,True,8.343890905055168e-41,0.0367626511135048,1
si_ca,na_mn,si_ca||na_mn,False,,,False,,,True,3.2060658106485033e-40,0.0395103456334166,1
co_v,cr_na,co_v||cr_na,False,,,False,,,True,5.244953451764145e-40,0.0360562072428272,1
co_ca,cr_na,co_ca||cr_na,False,,,False,,,True,5.6777117806915005e-40,0.0370105895914807,1
na_ca,cr_na,na_ca||cr_na,False,,,False,,,True,1.6111159825753083e-39,0.0509433945796514,1
ti_ca,na_mn,ti_ca||na_mn,False,,,False,,,True,3.441525756121844e-39,0.0371820053986992,1
ni_ca,cr_na,ni_ca||cr_na,False,,,False,,,True,3.5094315151550714e-39,0.0360864043489032,1
na_mn,co_ni,na_mn||co_ni,False,,,False,,,True,3.725766607269371e-39,0.0372384669534908,1
ni_cu,cr_na,ni_cu||cr_na,False,,,False,,,True,4.546745142423109e-39,0.0372310896299099,1
na_ca,na_mn,na_ca||na_mn,False,,,False,,,True,5.0129525405444105e-39,0.0502538572664302,1
sc_ca,cr_na,sc_ca||cr_na,False,,,False,,,True,5.0288610515122336e-39,0.0356347177062404,1
na_mn,sc_na,na_mn||sc_na,False,,,False,,,True,5.4491105918202704e-39,0.049346761673884,1
na_mn,cr_mn,na_mn||cr_mn,False,,,False,,,True,6.566166964089149e-39,0.0372746291128636,1
na_mn,sc_ti,na_mn||sc_ti,False,,,False,,,True,7.988111352633385e-39,0.0368438170162643,1
na_ti,cr_na,na_ti||cr_na,False,,,False,,,True,8.398264134576716e-39,0.0483146260028258,1
na_mn,na_ni,na_mn||na_ni,False,,,False,,,True,9.839219747700513e-39,0.044981109118014,1
v_ti,cr_na,v_ti||cr_na,False,,,False,,,True,1.887419340523981e-38,0.036034095876839,1
